_id.lang,_id.totalViews,value
"ja",-99.0,"%E3%82%B5%E3%82%B6%E3%83%B3%E3%82%AA%E3%83%BC%E3%83%AB%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BA"
"ja",-98.0,"%E3%80%81"
"ja",-97.0,"%E3%82%A2%E3%83%B3%E3%82%B8%E3%82%A7%E3%83%A9%E3%83%BB%E3%82%A2%E3%82%AD"
"ja",-96.0,"%E4%BC%8A%E5%8B%A2%E7%A5%9E%E5%AE%AE"
"ja",-95.0,"%E3%82%B9%E3%82%A4%E3%83%83%E3%83%81%E3%82%AC%E3%83%BC%E3%83%AB!!"
"ja",-94.0,"%E3%81%A8%E3%81%82%E3%82%8B%E9%AD%94%E8%A1%93%E3%81%AE%E7%A6%81%E6%9B%B8%E7%9B%AE%E9%8C%B2%E3%81%AE%E7%99%BB%E5%A0%B4%E4%BA%BA%E7%89%A9"
"ja",-93.0,"%E3%81%9F%E3%81%8B%E3%81%AF%E3%81%97%E6%99%BA%E7%A7%8B"
"ja",-92.0,"%E5%9D%82%E6%9C%AC%E5%A0%A4%E5%BC%81%E8%AD%B7%E5%A3%AB%E4%B8%80%E5%AE%B6%E6%AE%BA%E5%AE%B3%E4%BA%8B%E4%BB%B6"
"ja",-91.0,"%E5%B9%B3%E5%B0%86%E9%96%80"
"ja",-90.0,"%E3%82%AA%E3%83%8A%E3%83%8B%E3%83%BC"
"ja",-89.0,"%E5%B1%B1%E6%9C%AC%E5%A4%AA%E9%83%8E"
"ja",-88.0,"%E3%81%A8%E3%81%82%E3%82%8B%E9%AD%94%E8%A1%93%E3%81%AE%E7%A6%81%E6%9B%B8%E7%9B%AE%E9%8C%B2"
"ja",-87.0,"L%27Arc%E3%80%9Cen%E3%80%9CCiel"
"ja",-86.0,"%E3%83%88%E3%83%AA%E3%83%B3%E3%83%89%E3%83%AB%E7%8E%B2%E5%A5%88"
"ja",-85.0,"%E5%AF%8C%E5%A3%AB%E5%B1%B1"
"ja",-84.0,"%E3%83%97%E3%83%AC%E3%82%A4%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B33"
"ja",-83.0,"%E6%A1%9D%E5%A4%AA%E4%B8%80"
"ja",-82.0,"%E3%81%BE%E3%82%93%E3%81%93"
"ja",-81.0,"%E3%83%8A%E3%82%A4%E3%83%84_(%E3%81%8A%E7%AC%91%E3%81%84%E3%82%B3%E3%83%B3%E3%83%93)"
"ja",-80.0,"%E3%81%B5%E3%81%8F%E3%81%84%E8%88%9E"
"ja",-79.0,"%E4%B8%AD%E5%B7%9D%E6%99%BA%E6%AD%A3"
"ja",-78.0,"%E3%82%B8%E3%83%A5%E3%83%8B%E3%82%AA%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%89%E3%82%B9%E3%83%BB%E3%82%B5%E3%83%B3%E3%83%88%E3%82%B9"
"ja",-77.0,"%E4%B8%96%E7%95%8C%E3%83%9C%E3%82%AF%E3%82%B7%E3%83%B3%E3%82%B0%E5%8D%94%E4%BC%9A%E4%B8%96%E7%95%8C%E7%8E%8B%E8%80%85%E4%B8%80%E8%A6%A7"
"ja",-76.0,"%E3%81%AB"
"ja",-75.0,"%E3%83%95%E3%82%A1%E3%82%A4%E3%83%BB%E3%83%96%E3%83%AC%E3%82%A4%E3%83%B3_%E7%A5%9E%E3%81%AE%E3%83%91%E3%82%BA%E3%83%AB"
"ja",-74.0,"%E3%82%A6%E3%83%A6%E3%83%8B"
"ja",-73.0,"%E3%81%B2%E3%82%85%E3%81%86%E3%81%8C%E5%9E%8B%E8%AD%B7%E8%A1%9B%E8%89%A6"
"ja",-72.0,"%E3%82%B8%E3%83%A3%E3%82%B9%E3%82%B3"
"ja",-71.0,"%E3%83%87%E3%83%93%E3%83%83%E3%83%89%E3%83%BB%E3%83%99%E3%83%83%E3%82%AB%E3%83%A0"
"ja",-70.0,"%E3%82%A6%E3%83%81%E3%83%AF%E3%82%A8%E3%83%93"
"ja",-69.0,"%E3%82%A4%E3%83%8A%E3%82%BA%E3%83%9E%E3%82%A4%E3%83%AC%E3%83%96%E3%83%B3_GO"
"ja",-68.0,"%E3%82%88%E3%82%8D%E3%81%97%E3%81%8F"
"ja",-67.0,"%E3%81%A8%E3%82%88%E3%81%9F%E7%9C%9F%E5%B8%86"
"ja",-66.0,"%E3%81%8D%E3%82%83%E3%82%8A%E3%83%BC"
"ja",-65.0,"%E3%82%82"
"ja",-64.0,"%E3%83%95%E3%82%B8%E3%83%86%E3%83%AC%E3%83%93%E3%82%B8%E3%83%A7%E3%83%B3"
"ja",-63.0,"%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E5%90%88%E8%A1%86%E5%9B%BD"
"ja",-62.0,"%E3%80%88%E7%89%A9%E8%AA%9E%E3%80%89%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA"
"ja",-61.0,"%E3%83%88%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC_(%E5%85%B5%E5%99%A8)"
"ja",-60.0,"%E3%83%91%E3%83%B3%E3%82%AF%E3%83%96%E3%83%BC%E3%83%96%E3%83%BC"
"ja",-59.0,"%E3%81%8A%E5%B9%B4%E7%8E%89%E8%A2%8B"
"ja",-58.0,"%E3%82%B3%E3%82%B7%E3%83%8E%E3%82%B8%E3%83%A5%E3%83%B3%E3%82%B3"
"ja",-57.0,"%E3%81%AF"
"ja",-56.0,"%E3%81%8A%E3%81%AF%E3%82%88%E3%81%86%E5%BF%8D%E8%80%85%E9%9A%8A%E3%82%AC%E3%83%83%E3%83%81%E3%83%A3%E3%83%9E%E3%83%B3"
"ja",-55.0,"%E3%82%B9%E3%83%86%E3%83%AB%E3%82%B9%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0"
"ja",-54.0,"%E3%82%A4%E3%83%81%E3%83%AD%E3%83%BC"
"ja",-53.0,"%E3%82%A4%E3%83%B3%E3%83%95%E3%83%AB%E3%82%A8%E3%83%B3%E3%82%B6"
"ja",-52.0,"%E3%81%86%E3%81%BE%E3%81%8B%E3%82%8D%E3%81%86%E5%AE%89%E3%81%8B%E3%82%8D%E3%81%86%E4%BA%AD"
"ja",-51.0,"%E3%82%A2%E3%83%9E%E3%82%AC%E3%83%9F"
"ja",-50.0,"%E3%81%8A%E3%81%B2%E3%81%95%E3%81%BE_(%E6%9C%9D%E3%83%89%E3%83%A9)"
"ja",-49.0,"%E3%81%82%E3%81%91%E3%81%8A%E3%82%81"
"ja",-48.0,"%E3%81%A1%E3%81%AF%E3%82%84%E3%81%B5%E3%82%8B"
"ja",-47.0,"%E3%81%A0%E3%82%8B%E3%81%BE"
"ja",-46.0,"%E3%81%8A%E5%AE%88%E3%82%8A"
"ja",-45.0,"%E3%81%86%E3%81%BF%E3%81%AD%E3%81%93%E3%81%AE%E3%81%AA%E3%81%8F%E9%A0%83%E3%81%AB"
"ja",-44.0,"%E3%82%B1%E3%83%AC%E3%82%B9_(%E6%BA%96%E6%83%91%E6%98%9F)"
"ja",-43.0,"%E3%81%8A%E6%AD%A3%E6%9C%88"
"ja",-42.0,"%E3%81%AC%E3%82%89%E3%82%8A%E3%81%B2%E3%82%87%E3%82%93%E3%81%AE%E5%AD%AB"
"ja",-41.0,"%E3%81%86%E3%81%B6%E3%83%96%E3%83%AB%E3%83%9E"
"ja",-40.0,"%E3%81%82%E3%81%8D%E3%82%93%E3%81%A9%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC"
"ja",-39.0,"%E3%83%88%E3%83%A8%E3%82%BF%E3%83%BBFT-86"
"ja",-38.0,"%E3%81%82%E3%81%AE%E6%97%A5%E8%A6%8B%E3%81%9F%E8%8A%B1%E3%81%AE%E5%90%8D%E5%89%8D%E3%82%92%E5%83%95%E9%81%94%E3%81%AF%E3%81%BE%E3%81%A0%E7%9F%A5%E3%82%89%E3%81%AA%E3%81%84%E3%80%82"
"ja",-37.0,"%E3%81%8A%E3%81%8B%E3%81%82%E3%81%95%E3%82%93%E3%81%A8%E3%81%84%E3%81%A3%E3%81%97%E3%82%87"
"ja",-36.0,"%E3%81%82%E3%82%84%E3%81%BE%E3%82%93JAPAN"
"ja",-35.0,"%E3%81%8D%E3%81%8B%E3%82%93%E3%81%97%E3%82%83%E3%83%88%E3%83%BC%E3%83%9E%E3%82%B9"
"ja",-34.0,"%E3%82%A2%E3%83%88%E3%82%AD%E3%83%B3%E3%82%BD%E3%83%B3%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB"
"ja",-33.0,"%E3%81%8A%E9%A1%98%E3%81%84"
"ja",-32.0,"%E3%81%82%E3%81%AE%E5%A4%8F%E3%81%A7%E5%BE%85%E3%81%A3%E3%81%A6%E3%82%8B"
"ja",-31.0,"%E3%81%91%E3%81%84%E3%81%8A%E3%82%93!%E3%81%AE%E7%99%BB%E5%A0%B4%E4%BA%BA%E7%89%A9"
"ja",-30.0,"%E3%80%90%E3%81%9D%E3%81%AE%E6%97%A5%E3%80%91%E3%81%8B%E3%82%89%E8%AA%AD%E3%82%80%E6%9C%AC"
"ja",-29.0,"%E3%81%85%E3%82%93"
"ja",-28.0,"%E2%98%86"
"ja",-27.0,"%E3%81%AD"
"ja",-26.0,"%E3%81%8B%E3%82%80%E3%81%AA%E3%81%8C%E3%82%89%E3%81%AE%E3%81%BF%E3%81%A1"
"ja",-25.0,"%E3%81%86%E3%81%BF%E3%81%AD%E3%81%93%E3%81%AE%E3%81%AA%E3%81%8F%E9%A0%83%E3%81%AB%E3%81%AE%E7%99%BB%E5%A0%B4%E4%BA%BA%E7%89%A9"
"ja",-24.0,"%28%E7%AC%91%29"
"ja",-23.0,"%E3%81%82%E3%82%8A%E3%81%8C%E3%81%A8%E3%81%86"
"ja",-22.0,"%E3%81%82%E3%81%9A%E3%81%BF"
"ja",-21.0,"%C3%A6%C2%B1%C2%A0%C3%A7%E2%80%9D%C2%B0%C3%A5%C2%8D%E2%80%9C%C3%A7%E2%80%9D%C5%B8"
"ja",-20.0,"%E2%88%80%E3%82%AC%E3%83%B3%E3%83%80%E3%83%A0"
"ja",-19.0,"%25E5%258A%25A3%25E7%25AD%2589%25E6%2584%259F"
"ja",-18.0,"%28*%5E%5E*%29"
"ja",-17.0,"%E3%81%82%E3%81%A3%E3%81%B1%E3%82%8C!%E5%A4%A9%E4%B8%8B%E5%BE%A1%E5%85%8D"
"ja",-16.0,"%E3%81%82%E3%81%84%E3%82%8A%E3%82%93%E5%9C%B0%E5%8C%BA"
"ja",-15.0,"%28%3E_%3C%29"
"ja",-14.0,"%E2%84%83-ute"
"ja",-13.0,"%E3%81%82%E3%81%82%E3%81%A3%E5%A5%B3%E7%A5%9E%E3%81%95%E3%81%BE%E3%81%A3"
"ja",-12.0,"%21"
"ja",-11.0,"%C3%A6%C2%B0%C2%B8%C3%A8%C2%A6%C2%B3"
"ja",-10.0,"%28%5Eo%5E%29v"
"ja",-9.0,"%521D%5922"
"ja",-8.0,"%C3%83%E2%80%9A%C2%B8%C3%A3%C6%92%C2%A3%C3%A3%C6%92%C2%B3%C3%A3%C6%92%E2%80%94%C3%A3%C6%92%E2%80%A2%C3%A3%E2%80%9A%C2%A7%C3%A3%E2%80%9A%C2%B9%C3%A3%E2%80%9A"
"ja",-7.0,"%28%5Eo%5E%29"
"ja",-6.0,"%82B1%672D%72C2"
"ja",-5.0,"%28%5E%5E%29"
"ja",-4.0,"%25E4%25B8%2589%25E6%25B2%25A2%25E3%2581%2582%25E3%2581%2591%25E3%2581%25BF"
"ja",-3.0,"$10_(%E6%9B%B2)"
"ja",-2.0,"%1A%1A%1A%1A%1A"
"ja",-1.0,"!"
"jbo",-6.0,"jbo"
"jbo",-4.0,"ralju_ckupau"
"jbo",-3.0,"ctebi_moldruti%27e_zunsna"
"jbo",-2.0,"16xyxymoi"
"jbo",-1.0,".ue"
"jp",-13.0,"jp"
"jp",-5.0,"1%E6%9C%881%E6%97%A5"
"jp",-2.0,"%E5%BE%A1%E6%89%8B%E6%9D%B5"
"jp",-1.0,"%C3%A7%C2%A6%C2%8F%C3%A5%C2%B1%C2%B1%C3%A9%C2%9B%C2%85%C3%A6%C2%B2%C2%BB"
"jv",-42.0,"jv"
"jv",-9.0,"Kaca_Utami"
"jv",-5.0,"Kaca_Utama"
"jv",-4.0,"Universitas_Leiden"
"jv",-3.0,"Desember"
"jv",-2.0,"10_Desember"
"jv",-1.0,"%C3%88lmu_komputer"
"ka",-299.0,"%E1%83%9B%E1%83%97%E1%83%90%E1%83%95%E1%83%90%E1%83%A0%E1%83%98_%E1%83%92%E1%83%95%E1%83%94%E1%83%A0%E1%83%93%E1%83%98"
"ka",-19.0,"ka"
"ka",-11.0,"%E1%83%99%E1%83%98%E1%83%9B_%E1%83%A9%E1%83%94%E1%83%9C_%E1%83%98%E1%83%A0%E1%83%98"
"ka",-6.0,"%E1%83%A1%E1%83%9E%E1%83%90%E1%83%A0%E1%83%A2%E1%83%90"
"ka",-4.0,"%E1%83%90%E1%83%9C%E1%83%90%E1%83%9A%E1%83%A3%E1%83%A0%E1%83%98_%E1%83%A1%E1%83%94%E1%83%A5%E1%83%A1%E1%83%98"
"ka",-3.0,"%E1%83%90%E1%83%9A%E1%83%91%E1%83%94%E1%83%A0%E1%83%A2_%E1%83%90%E1%83%98%E1%83%9C%E1%83%A8%E1%83%A2%E1%83%90%E1%83%98%E1%83%9C%E1%83%98"
"ka",-2.0,"%25D4%25BD"
"ka",-1.0,"%20%E1%83%94%E1%83%9C%E1%83%A3%E1%83%A0%E1%83%98_%E1%83%94%E1%83%9C%E1%83%90"
"kaa",-4.0,"Bas_bet"
"kaa",-2.0,"Abay"
"kaa",-1.0,"1897"
"kab",-4.0,"Asebter_amenzawi"
"kab",-3.0,"Bujember"
"kab",-2.0,"11_ctember"
"kab",-1.0,"%C7%A6e%C9%9Bfer_Cibani"
"kbd",-7.0,"kbd"
"kbd",-5.0,"%D0%9D%D0%B0%D0%BF%D1%8D%D0%BA%D3%80%D1%83%D1%8D%D1%86%D3%80_%D0%BD%D1%8D%D1%85%D1%8A%D1%8B%D1%89%D1%85%D1%8C%D1%8D"
"kbd",-3.0,"%D0%9A%D0%B0%D1%80%D0%B8%D0%BC_%D0%9C%D0%B0%D1%81%D0%B8%D0%BC%D0%BE%D0%B2"
"kbd",-2.0,"%D0%98%D0%BD%D0%B4%D0%BE-%D0%B5%D1%83%D1%80%D0%BE%D0%BF%D0%B5%D0%B8%D0%B1%D0%B7%D1%8D%D1%85%D1%8D%D1%80"
"kbd",-1.0,"%2525D0%25259D%2525D0%2525B0%2525D0%2525BF%2525D1%25258D%2525D0%2525BA%2525D3%252580%2525D1%252583%2525D1%25258D%2525D1%252586%2525D3%252580_%2525D0%2525BD%2525D1%25258D%2525D1%252585%2525D1%25258A%2525D1%25258B%2525D1%252589%2525D1%252585%2525D1%25258C%2525D1%25258D"
"kg",-3.0,"kg"
"kg",-2.0,"Lukaya_ya_ntete"
"kg",-1.0,"Basuku"
"ki",-4.0,"Main_Page"
"ki",-1.0,"?match=fi"
"kj",-1.0,"%C5%EF%BF%BD%C3%BBrbaz%C3%AE"
"kk",-47.0,"kk"
"kk",-29.0,"%D0%91%D0%B0%D1%81%D1%82%D1%8B_%D0%B1%D0%B5%D1%82"
"kk",-3.0,"%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B"
"kk",-2.0,"%D0%90%D1%83%D0%BA%D1%86%D0%B8%D0%BE%D0%BD"
"kk",-1.0,"%20%D0%B0%D0%B9%D0%BB%D0%B4%D0%B0%D1%80%D0%B4%D1%8B%D2%A3_%D0%BE%D1%80%D0%BD%D0%B0%D0%BB%D0%B0%D1%81%D1%83_%D0%BA%D0%B5%D1%81%D1%82%D0%B5%D1%81%D1%96"
"kl",-7.0,"Dunedin"
"kl",-6.0,"Saqqaa"
"kl",-5.0,"kl"
"kl",-3.0,"Decemberi"
"kl",-2.0,"Anser_albifrons"
"kl",-1.0,"%C3%9Ctiskuninjgriik"
"km",-28.0,"km"
"km",-15.0,"%E1%9E%91%E1%9F%86%E1%9E%96%E1%9F%90%E1%9E%9A%E1%9E%8A%E1%9E%BE%E1%9E%98"
"km",-4.0,"%E1%9E%81%E1%9F%82%E2%80%8B%E1%9E%92%E1%9F%92%E1%9E%93%E1%9E%BC"
"km",-3.0,"%E1%9E%90%E1%9F%92%E1%9E%84%E1%9F%83%E1%9E%91%E1%9E%B8%E1%9F%A3%E1%9F%A1%E1%9E%81%E1%9F%82%E1%9E%92%E1%9F%92%E1%9E%93%E1%9E%BC"
"km",-2.0,"%E1%9E%81%E1%9F%82%E1%9E%80%E1%9E%89%E1%9F%92%E1%9E%89%E1%9E%B6"
"km",-1.0,"%20%E1%9E%87%E1%9E%B6%E1%9E%8F%E1%9E%9F%E1%9E%8F%E1%9F%92%E1%9E%8F%E1%9E%BB"
"kn",-16.0,"%E0%B2%AE%E0%B3%81%E0%B2%96%E0%B3%8D%E0%B2%AF_%E0%B2%AA%E0%B3%81%E0%B2%9F"
"kn",-15.0,"kn"
"kn",-4.0,"%E0%B2%B5%E0%B2%B8%E0%B2%BE%E0%B2%B9%E0%B2%A4%E0%B3%81"
"kn",-3.0,"%E0%B2%95%E0%B2%A8%E0%B3%8D%E0%B2%A8%E0%B2%A1_%E0%B2%B8%E0%B2%82%E0%B2%98"
"kn",-2.0,"%E0%B2%85%E0%B2%A1%E0%B2%BF%E0%B2%AE%E0%B3%87%E0%B2%B2%E0%B2%BE%E0%B2%97%E0%B2%BF%E0%B2%B8%E0%B3%81%E0%B2%B5%E0%B2%BF%E0%B2%95%E0%B3%86"
"kn",-1.0,"%23cite_note-8"
"ko",-8153.0,"ko"
"ko",-505.0,"1%EC%9B%94_1%EC%9D%BC"
"ko",-191.0,"%EC%9E%84%EC%A7%84"
"ko",-155.0,"%EB%B0%95%EB%AC%B4_%28%EC%A0%95%EC%B9%98%EC%9D%B8%29"
"ko",-137.0,"%B9%DA%B9%AB_%28%C1%A4%C4%A1%C0%CE%29"
"ko",-63.0,"%ED%99%8D%EC%A7%84%EC%98%81"
"ko",-58.0,"%EC%9C%A4%EC%84%9C%EC%9D%B8"
"ko",-56.0,"%EB%84%A4%EC%9D%B4%EB%B2%84"
"ko",-50.0,"w/index.php"
"ko",-48.0,"2012%EB%85%84_%EC%A2%85%EB%A7%90%EB%A1%A0"
"ko",-47.0,"%EC%9A%B0%EC%A3%BC"
"ko",-45.0,"%EB%AC%B8%EC%B1%84%EC%9B%90"
"ko",-42.0,"%EC%A0%95%EB%B4%89%EC%A3%BC"
"ko",-40.0,"2012%EB%85%84"
"ko",-39.0,"%EA%B3%A0%ED%98%84%EC%A0%95"
"ko",-36.0,"%ED%95%9C%EC%84%9D%EA%B7%9C"
"ko",-32.0,"%EC%9E%84%EC%A7%84%EC%99%9C%EB%9E%80"
"ko",-31.0,"%EC%9D%B4%EB%8B%A4_%EB%8F%84%EC%8B%9C"
"ko",-28.0,"%EA%B9%80%EA%B7%BC%ED%83%9C"
"ko",-26.0,"%EA%B9%80%EA%B7%BC%ED%83%9C_(1947%EB%85%84)"
"ko",-25.0,"%EB%AC%B8%EB%B6%80%EC%8B%9D_(1959%EB%85%84)"
"ko",-23.0,"%EC%9A%A9"
"ko",-21.0,"%ED%95%9C%EC%84%B1%EC%A3%BC"
"ko",-20.0,"%EC%A0%9C%EC%95%BC%EC%9D%98_%EC%A2%85"
"ko",-19.0,"%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD_%EC%A0%9C18%EB%8C%80_%EB%8C%80%ED%86%B5%EB%A0%B9_%EC%84%A0%EA%B1%B0"
"ko",-18.0,"%EC%83%B9%EA%B7%B8%EB%A6%B4%EB%9D%BC"
"ko",-17.0,"%EB%8B%B9%EC%A7%84%EC%8B%9C"
"ko",-16.0,"%EC%84%A4%EB%82%A0"
"ko",-15.0,"%EA%B0%84%EC%A7%80"
"ko",-14.0,"%E3%85%A3"
"ko",-13.0,"%EB%A9%9C%EB%B2%84%EB%A5%B8_%EC%85%94%ED%94%8C"
"ko",-12.0,"%E3%85%94"
"ko",-11.0,"%EB%85%B8%EB%A3%A8"
"ko",-10.0,"%EA%B0%95%EB%AF%BC%EA%B2%BD"
"ko",-9.0,"%E3%84%BB"
"ko",-8.0,"%B3%D7%C0%CC%B9%F6"
"ko",-7.0,"%EA%B0%88%EB%A6%AC%EC%95%84%EC%9D%98_%EB%B6%80%EC%A1%B1%EB%93%A4"
"ko",-6.0,"%E3%85%85"
"ko",-5.0,"%EA%B0%88%EB%A6%B4%EB%A0%88%EC%98%A4_%EA%B0%88%EB%A6%B4%EB%A0%88%EC%9D%B4"
"ko",-4.0,"%B3%B2%BB%F3%B9%CC"
"ko",-3.0,"%B0%C5%BD%BA%20%C8%F7%B5%F9%C5%A9"
"ko",-2.0,"%20%ED%86%88_%ED%96%A5"
"ko",-1.0,"%20%EB%83%85%EC%8A%A4"
"koi",-6.0,"koi"
"koi",-3.0,"%D0%90%D0%B7%D0%B5%D1%80%D0%B1%D0%B0%D0%B9%D0%B4%D0%B6%D0%B0%D0%BD_%D0%BA%D1%8B%D0%B2"
"koi",-2.0,"%D0%9A%D1%80%D0%B5%D1%81%D0%B5%D0%BD%D0%BD%D1%8F"
"koi",-1.0,"$@0%3DA"
"kr",-2.0,"Main_Page"
"kr",-1.0,"%EB%8F%84%EB%A7%9D%EC%9E%90_%ED%94%8C%EB%9E%9C_B"
"krc",-7.0,"%D0%91%D0%B0%D1%88_%D0%B1%D0%B5%D1%82"
"krc",-6.0,"krc"
"krc",-2.0,"%D0%91%D0%B0%D0%B9%D1%80%D0%B0%D0%BA%D1%8A"
"krc",-1.0,"%D0%81%D0%BB%D1%87%D0%B5%D0%BC"
"ks",-8.0,"%DA%AF%D9%8E%D8%B1%D9%95"
"ks",-4.0,"ks"
"ks",-3.0,"%DA%88%DB%8C%D9%9A%D8%B3%D9%8E%D9%85%D8%A8%D9%8E%D8%B1"
"ks",-2.0,"%252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525B9%252525252525252525252525252525252525252525D9%25252525252525252525252525252525252525252584%252525252525252525252525252525252525252525D9%25252525252525252525252525252525252525252585_%252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525B1%252525252525252525252525252525252525252525DB%2525252525252525252525252525252525252525258C%252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525A7%252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525B6%252525252525252525252525252525252525252525DB%2525252525252525252525252525252525252525258C"
"ks",-1.0,"%252525252525252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525252525252525B9%252525252525252525252525252525252525252525252525252525D9%25252525252525252525252525252525252525252525252525252584%252525252525252525252525252525252525252525252525252525D9%25252525252525252525252525252525252525252525252525252585_%252525252525252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525252525252525B1%252525252525252525252525252525252525252525252525252525DB%2525252525252525252525252525252525252525252525252525258C%252525252525252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525252525252525A7%252525252525252525252525252525252525252525252525252525D8%252525252525252525252525252525252525252525252525252525B6%252525252525252525252525252525252525252525252525252525DB%2525252525252525252525252525252525252525252525252525258C"
"ksh",-7.0,"ksh"
"ksh",-4.0,"Dezemmber"
"ksh",-3.0,"31._Dezemmber"
"ksh",-2.0,"11._Dezemmber"
"ksh",-1.0,"%C3%84rzbischoff"
"ku",-25.0,"Destp%C3%AAk"
"ku",-11.0,"ku"
"ku",-9.0,"Kim_Jong-il"
"ku",-5.0,"Kuhan"
"ku",-4.0,"%C5%9Eemz%C3%AEnan"
"ku",-3.0,"%C3%87inar"
"ku",-2.0,"%C3%87iyay%C3%AA_C%C3%BBd%C3%AE"
"ku",-1.0,"$"
"kv",-11.0,"kv"
"kv",-4.0,"%D3%A6%D1%88%D1%8B%D0%BC_%D1%82%D3%A7%D0%BB%D1%8B%D1%81%D1%8C"
"kv",-3.0,"10_%D3%A7%D1%88%D1%8B%D0%BC"
"kv",-2.0,"%D0%90%D1%80%D0%BC%D1%8F%D0%BD%D0%B0_%D0%BA%D1%8B%D0%B2"
"kv",-1.0,"%25D0%25A0%25D0%25BE%25D1%2587%25D0%25BC%25D1%2583"
"kw",-6.0,"kw"
"kw",-5.0,"Folen_dre"
"kw",-3.0,"Mis_Kevardhu"
"kw",-2.0,"2_Genver"
"kw",-1.0,"%CE%BC%CE%AE%CE%BB%CE%BF"
"ky",-13.0,"%D0%91%D0%B0%D1%88%D0%B1%D0%B0%D1%80%D0%B0%D0%BA"
"ky",-7.0,"ky"
"ky",-4.0,"%D0%94%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C"
"ky",-2.0,"%D0%90%D0%BD%D0%B0%D0%B4%D0%BE%D0%BB%D1%83_%D0%A2%D2%AF%D1%80%D0%BA%D1%87%D3%A9%D1%81%D2%AF"
"ky",-1.0,"%A7%A2%A7%E5%A7%D5%A7%D5%A7%DA%A7%D9%A7%DE"
"la",-164.0,"la"
"la",-57.0,"Pagina_prima"
"la",-12.0,"index.php"
"la",-10.0,"Index.php"
"la",-8.0,"Gim_Jeong-il"
"la",-5.0,"Carolus_Magnus"
"la",-4.0,"31_Decembris"
"la",-3.0,"Algebra"
"la",-2.0,"%2FFranci"
"la",-1.0,"%2525D0%2525B8%2525D1%252582%2525D1%252582%2525D0%2525B5%2525D1%252580%2525D0%2525B1%2525D0%2525B8%2525D0%2525B9"
"lad",-5.0,"lad"
"lad",-4.0,"La_Primera_Hoja"
"lad",-3.0,"A%C3%B1o"
"lad",-2.0,"Hamsa"
"lad",-1.0,"%D7%90%D7%9C%D7%91%D7%90%D7%A0%D7%99%D7%94"
"lb",-25.0,"lb"
"lb",-20.0,"Haapts%C3%A4it"
"lb",-9.0,"Kim_Jong-il"
"lb",-6.0,"luxusbuerg"
"lb",-4.0,"11._Dezember"
"lb",-3.0,"26._Oktober"
"lb",-2.0,"%C3%84erdm%C3%ABttelalter"
"lb",-1.0,"%C3%84erd"
"lbe",-3.0,"%D0%93%D0%B0%D0%BD%D0%B0"
"lbe",-2.0,"%D0%90%D0%B3%D1%8C%D0%B0%D0%BC%D0%BC%D1%83%D1%80_%D0%BB%D0%B0%D0%B6%D0%B8%D0%BD"
"lbe",-1.0,"%D0%90%D0%B3%D1%8C%D1%80%D0%B0%D0%BC_(%D0%B3%D0%B5%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%8F)"
"lg",-15.0,"Olupapula_Olusooka"
"lg",-2.0,"lg"
"lg",-1.0,"Amakumi_abiri"
"li",-30.0,"Veurblaad"
"li",-7.0,"li"
"li",-6.0,"Hollands_Kroon"
"li",-5.0,"Anna_Paulowna_(Noord-Holland)"
"li",-4.0,"31_december"
"li",-3.0,"10_december"
"li",-2.0,"13_december"
"li",-1.0,"%C3%8Dsafjar%C3%B0ardj%C3%BAp"
"lij",-10.0,"lij"
"lij",-6.0,"Majotte"
"lij",-4.0,"Pagina_prin%C3%A7ip%C3%A2"
"lij",-3.0,"Dexembre"
"lij",-2.0,"2002"
"lij",-1.0,"%C3%81greda"
"lmo",-15.0,"lmo"
"lmo",-5.0,"Pagina_principala"
"lmo",-4.0,"Dicember"
"lmo",-3.0,"%C3%80rea"
"lmo",-2.0,"%C3%9Cngheria"
"lmo",-1.0,"%C3%80"
"ln",-17.0,"ln"
"ln",-8.0,"Enama"
"ln",-6.0,"Lok%C3%A1s%C3%A1_ya_libos%C3%B3"
"ln",-4.0,"L%C7%90so"
"ln",-3.0,"Main_Page"
"ln",-2.0,"1939"
"ln",-1.0,"%C6%90nt%C9%9Brn%C9%9B%CC%81t%C9%9B"
